competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_simulcount,simulcount_solution
CubeFactoryLeagueJezow2025,5.6,d,B,5,UR5- DR1+ DL5+ UL4- U0+ R1- D1+ L5- ALL2- y2 U5- R1+ D3+ L4+ ALL2+,6,"UR(-3,1) R(-4,1) D(5,-5) L(4,1) dr(4,3) /(4,4)"
CubingDaysNeuburg2024,5.6,2,A,1,UR2+ DR4+ DL6+ UL0+ U0+ R2+ D6+ L2+ ALL1+ y2 U3+ R6+ D5+ L3- ALL1-,6,"DR(4,3) DL(4,0) U(-2,5) ur(-1,-3) ul(5,6) /(3,-1)"
CubingDaysNeuburg2024,5.6,2,A,2,UR5- DR4- DL2+ UL4+ U1- R2- D5+ L4- ALL1+ y2 U5+ R5- D3+ L3+ ALL4+,6,"DL(-4,-3) UL(2,0) R(-1,-5) D(1,5) dr(-5,3) /(-1,-2)"
CubingDaysNeuburg2024,5.6,2,A,3,UR1- DR5- DL2- UL0+ U3+ R3- D1- L2+ ALL3- y2 U4+ R0+ D0+ L0+ ALL1+,5,"UR(-2,1) DR(-1,1) D(-3,4) ul(-5,0) \(-3,-1)"
CubingDaysNeuburg2024,5.6,2,A,4,UR1+ DR4+ DL1- UL5+ U3+ R2+ D2- L0+ ALL5+ y2 U0+ R6+ D0+ L0+ ALL4+,5,"UR(3,1) DR(3,-2) DL(-4,-2) R(-1,6) \(6,-5)"
CubingDaysNeuburg2024,5.6,2,A,5,UR5+ DR4- DL6+ UL2+ U4- R4+ D5+ L3+ ALL0+ y2 U3+ R5+ D0+ L5+ ALL1+,6,"DL(5,-4) UL(-3,-3) R(-5,5) L(-1,2) ur(-1,3) \(0,-1)"
CubingUSANationals2018,5.6,1,E,1,UR4- DR3- DL4+ UL3- U3+ R0+ D5+ L1+ ALL3+ y2 U6+ R1+ D2- L0+ ALL4+ UR DR DL UL,6,"UR(4,0) R(3,3) D(6,6) L(-2,0) dl(-2,-2) /(-3,2)"
CubingUSANationals2018,5.6,1,E,2,UR1+ DR5- DL3- UL5- U0+ R4- D1+ L6+ ALL0+ y2 U4+ R0+ D4- L0+ ALL5- UR DL,5,"UR(-4,1) DL(2,-1) U(-4,-4) D(5,4) \(-2,-5)"
CubingUSANationals2018,5.6,1,E,3,UR1- DR0+ DL5- UL1- U3- R4- D5+ L0+ ALL5+ y2 U1+ R0+ D2- L2- ALL5+ DR UL,5,"UR(5,1) DL(6,4) UL(0,-2) D(6,1) dr(-1,-2)"
CubingUSANationals2018,5.6,1,E,4,UR0+ DR2+ DL5+ UL0+ U3+ R6+ D5- L2+ ALL4+ y2 U2+ R1- D1- L4- ALL3- UR DR,6,"UR(4,2) UL(5,-3) D(-2,6) ur(0,-4) dl(-2,-1) \(2,5)"
CubingUSANationals2018,5.6,1,E,5,UR6+ DR3- DL6+ UL1- U5+ R4- D5+ L4+ ALL4- y2 U5+ R6+ D0+ L3+ ALL0+ UR DR DL,6,"DR(4,4) UL(2,-1) R(-3,1) L(1,3) ul(0,5) \(6,2)"
DanishChampionship2022,5.6,f,B,1,UR1+ DR4- DL2+ UL5- U1+ R0+ D5- L3+ ALL4- y2 U1- R1+ D3+ L3+ ALL5+ UR,5,"UR(3,-2) D(-5,-2) dr(-3,3) ul(0,1) \(4,-1)"
DanishChampionship2022,5.6,f,B,2,UR5- DR0+ DL4+ UL5+ U5- R2- D4- L6+ ALL2- y2 U4+ R4+ D3- L4- ALL2- DR DL,6,"UR(5,2) DR(2,-3) DL(-2,0) L(-1,-1) dr(0,-3) ul(-1,4)"
DanishChampionship2022,5.6,f,B,3,UR6+ DR2+ DL4- UL4- U4+ R4+ D5+ L0+ ALL0+ y2 U1+ R5+ D4+ L3- ALL4- DR DL UL,6,"UL(-4,-2) U(-2,-1) D(-3,4) ur(1,-3) dl(3,5) /(4,0)"
DanishChampionship2022,5.6,f,B,4,UR2- DR4+ DL1- UL4- U4+ R5+ D4- L3- ALL3- y2 U0+ R4- D5- L1+ ALL5- UR DL UL,6,"UR(2,-1) DR(1,3) R(2,-4) L(-4,6) dr(5,-5) ALL(-2,0)"
DanishChampionship2022,5.6,f,B,5,UR3- DR3+ DL1- UL1- U3- R0+ D1- L0+ ALL3- y2 U2- R3+ D4+ L0+ ALL6+ DR UL,5,"DL(2,-4) U(-5,4) D(-3,-5) ul(1,3) /(2,1)"
FruitSalad2018,5.6,f,A,1,UR1- DR2+ DL5- UL4- U3- R5+ D5+ L4- ALL2+ y2 U4- R1+ D0+ L1- ALL5+ UR UL,6,"UR(-4,-3) DR(-2,2) L(1,4) ur(-4,-5) ul(5,1) /(-5,2)"
FruitSalad2018,5.6,f,A,2,UR2- DR2+ DL6+ UL5+ U6+ R3- D3- L3+ ALL4+ y2 U5+ R2- D0+ L6+ ALL3+ DR,6,"UR(3,0) DL(-2,-3) D(-3,1) ur(6,6) ul(-1,-2) /(3,-2)"
FruitSalad2018,5.6,f,A,3,UR6+ DR2- DL1- UL4+ U2+ R1- D5+ L1- ALL4+ y2 U3+ R4- D5- L5+ ALL4+ DR UL,5,"DL(-2,-3) U(0,5) R(-3,-4) ur(-3,3) dr(4,2)"
FruitSalad2018,5.6,f,A,4,UR4- DR6+ DL4- UL5- U1- R1- D5+ L2+ ALL0+ y2 U1- R0+ D1+ L4- ALL4+ UR UL,6,"UR(-1,-3) DL(-5,1) U(-1,5) D(-2,-1) dr(5,-4) \(6,2)"
FruitSalad2018,5.6,f,A,5,UR4- DR4+ DL2+ UL4+ U0+ R3+ D5- L6+ ALL5- y2 U0+ R3+ D0+ L3- ALL1- UR,5,"DL(-1,-5) R(-3,3) L(1,-3) \(1,4) ALL(-3,0)"
GanOpen2023,5.6,c,A,1,UR1+ DR5+ DL5+ UL3- U4+ R5- D1+ L2- ALL6+ y2 U1+ R6+ D4+ L0+ ALL3+ UR UL,5,"DR(-1,5) U(-2,-2) D(2,1) dl(2,6) \(-1,4)"
GanOpen2023,5.6,c,A,2,UR3+ DR6+ DL1- UL3+ U0+ R1+ D5+ L4- ALL5+ y2 U4- R3- D2- L1+ ALL2+ DR,6,"DR(2,-1) U(6,-3) L(2,1) dl(3,1) ul(-4,-4) ALL(-3,0)"
GanOpen2023,5.6,c,A,3,UR1- DR3+ DL1- UL5- U3+ R1- D1+ L1+ ALL0+ y2 U0+ R2- D5+ L5+ ALL4+ DL,6,"UR(3,-4) DR(4,-5) DL(5,6) R(4,-2) dr(0,5) \(-4,0)"
GanOpen2023,5.6,c,A,4,UR5- DR2+ DL1- UL3+ U3+ R1+ D6+ L5+ ALL6+ y2 U4+ R5- D2- L0+ ALL5- DR UL,6,"UR(1,0) DL(5,4) U(-2,-2) R(1,3) ul(-5,4) \(4,-5)"
GanOpen2023,5.6,c,A,5,UR3+ DR0+ DL1- UL5+ U3- R2+ D1- L1+ ALL0+ y2 U6+ R0+ D1+ L2+ ALL1+ UR UL,5,"UR(-5,1) D(2,6) L(-5,1) dr(4,1) \(-2,1)"
GibraltarOpen2025,5.6,d,C,1,UR3- DR5- DL2+ UL3+ U2+ R4- D3- L3- ALL2- y2 U0+ R6+ D1- L4- ALL1-,6,"UR(-2,3) DL(6,2) R(2,6) L(4,-3) dr(-3,-1) /(6,5)"
GibraltarOpen2025,5.6,d,C,2,UR1+ DR3- DL0+ UL5+ U1- R4+ D2- L5- ALL5+ y2 U0+ R6+ D2+ L1- ALL0+,6,"UR(-5,-1) DR(5,2) R(-2,3) dr(2,-1) dl(4,3) \(4,1)"
GibraltarOpen2025,5.6,d,C,3,UR4+ DR5+ DL4- UL4+ U4- R3- D3+ L4- ALL4- y2 U4+ R5- D6+ L4+ ALL2+,6,"DL(-4,1) UL(-4,5) R(6,1) ur(4,4) dl(1,6) /(0,6)"
GibraltarOpen2025,5.6,d,C,4,UR4+ DR2- DL2- UL2+ U6+ R2+ D1- L5- ALL4+ y2 U4- R3- D0+ L0+ ALL1-,5,"DL(5,1) UL(0,-4) R(-4,-3) D(0,-4) \(3,2)"
GibraltarOpen2025,5.6,d,C,5,UR2+ DR3- DL4+ UL4- U6+ R1- D0+ L2+ ALL5+ y2 U0+ R6+ D5+ L5+ ALL5+,5,"UR(-2,4) DR(-1,5) UL(-2,1) R(5,6) dr(1,5)"
HendersonvilleWinter2019,5.6,f,B,1,UR4+ DR3+ DL1- UL1+ U4+ R0+ D1- L2- ALL6+ y2 U0+ R4- D2- L4+ ALL3- UR UL,6,"DL(-1,0) UL(3,2) R(5,2) dr(-1,4) dl(0,6) \(4,5)"
HendersonvilleWinter2019,5.6,f,B,2,UR4+ DR5+ DL3- UL5- U5- R0+ D2- L5- ALL1- y2 U2- R3+ D5+ L1- ALL4- DR,6,"UR(3,-5) UL(3,-3) L(-2,-1) dl(0,5) ul(0,-2) /(-4,-5)"
HendersonvilleWinter2019,5.6,f,B,3,UR5- DR2+ DL6+ UL4- U4+ R3- D3- L4- ALL1- y2 U0+ R0+ D3+ L1- ALL1- UL,5,"UR(5,6) DR(-5,-4) R(6,0) L(2,-4) dr(0,3)"
HendersonvilleWinter2019,5.6,f,B,4,UR3+ DR2- DL4- UL1- U1+ R4- D0+ L1- ALL2+ y2 U1- R4+ D1+ L1+ ALL2+ UR DL,5,"UR(-3,2) DL(6,0) R(6,5) dr(-2,1) ul(-1,-1)"
HendersonvilleWinter2019,5.6,f,B,5,UR4- DR4- DL6+ UL4- U3- R5- D6+ L4- ALL5+ y2 U3+ R4- D5- L2+ ALL5+ DL UL,6,"UR(-1,1) DR(2,0) DL(2,2) dr(-1,2) dl(5,5) ul(0,3)"
IICapixabaChallenge2025,5.6,d,B,1,UR5- DR2- DL1+ UL4- U3- R6+ D4+ L5+ ALL6+ y2 U3+ R5+ D4- L3- ALL1+,6,"DR(-2,0) R(3,-3) D(-1,3) L(-2,-3) dl(-2,-4) /(-4,-3)"
IICapixabaChallenge2025,5.6,d,B,2,UR0+ DR2+ DL3- UL5+ U5+ R1- D2+ L0+ ALL0+ y2 U4+ R1+ D3- L2+ ALL5-,6,"DR(-1,0) UL(2,2) L(-4,2) dl(6,-3) ul(0,4) /(-1,6)"
IICapixabaChallenge2025,5.6,d,B,3,UR0+ DR2+ DL0+ UL0+ U0+ R1+ D2- L5- ALL4- y2 U0+ R4+ D5+ L3+ ALL0+,5,"U(0,5) R(-3,4) L(5,3) ul(2,0) ALL(4,0)"
IICapixabaChallenge2025,5.6,d,B,4,UR3- DR5- DL3+ UL2+ U1+ R4- D5+ L6+ ALL4- y2 U5- R3- D4+ L4+ ALL4-,5,"DL(-3,-3) D(0,-2) L(4,0) dr(-1,4) ul(-1,-3)"
IICapixabaChallenge2025,5.6,d,B,5,UR1- DR6+ DL5- UL0+ U6+ R4+ D0+ L5+ ALL2- y2 U4+ R4+ D4+ L3- ALL0+,6,"UR(4,4) DR(-1,-3) U(3,4) L(0,-3) ul(-2,4) /(-5,3)"
ItalianChampionship2021,5.6,c,A,1,UR1- DR3+ DL6+ UL2+ U5+ R4+ D1+ L5- ALL2+ y2 U2+ R4+ D2- L3- ALL0+ UR,6,"UR(6,5) D(2,2) L(-3,3) dr(5,6) dl(0,4) /(-3,5)"
ItalianChampionship2021,5.6,c,A,2,UR3+ DR0+ DL3- UL2+ U2+ R6+ D1- L4- ALL6+ y2 U6+ R5- D3- L1- ALL2+ UL,6,"UL(5,2) R(3,-3) D(4,6) dr(-2,-1) dl(-4,-2) \(-5,-3)"
ItalianChampionship2021,5.6,c,A,3,UR5+ DR2- DL5- UL4- U5+ R5+ D0+ L2- ALL4+ y2 U2+ R0+ D6+ L6+ ALL4+ DR,5,"UR(-5,-5) DR(-3,2) UL(-1,1) D(-2,2) dr(5,6)"
ItalianChampionship2021,5.6,c,A,4,UR2+ DR1+ DL4+ UL4+ U6+ R5+ D5- L4+ ALL5- y2 U5- R4- D2+ L1- ALL3+ DR,5,"R(4,-2) ur(2,-1) dl(-3,2) ul(1,-4) \(4,0)"
ItalianChampionship2021,5.6,c,A,5,UR1- DR2- DL3+ UL6+ U0+ R3+ D4- L1- ALL4+ y2 U6+ R4+ D6+ L1- ALL3+ UL,6,"U(-5,2) D(3,6) L(4,-1) dl(4,4) ul(4,0) /(6,-5)"
KCubingWinter2017,5.6,c,B,1,UR4- DR3- DL5- UL5- U0+ R0+ D3+ L5+ ALL1- y2 U2- R6+ D1- L3+ ALL5- DL UL,6,"DL(5,-4) U(-3,-4) R(-5,-4) dr(5,3) ul(0,-2) ALL(-4,0)"
KCubingWinter2017,5.6,c,B,2,UR6+ DR1- DL5- UL6+ U3+ R5- D6+ L1- ALL5+ y2 U3- R5- D2- L1+ ALL2+ DL UL,5,"U(-3,-1) dr(5,1) dl(1,-2) ul(2,-3) \(5,-2)"
KCubingWinter2017,5.6,c,B,3,UR5+ DR5- DL0+ UL6+ U4- R0+ D3+ L0+ ALL2- y2 U2- R1+ D5+ L5+ ALL1- DL,6,"UR(5,6) DL(6,-2) R(-5,1) D(-4,-2) dr(6,5) ALL(1,0)"
KCubingWinter2017,5.6,c,B,4,UR3+ DR4- DL5- UL6+ U4- R1+ D6+ L2- ALL4- y2 U3- R4+ D3+ L5+ ALL4- UR,6,"UR(-5,-1) DR(5,0) D(-2,-3) L(1,6) dr(6,-1) dl(-2,4)"
KCubingWinter2017,5.6,c,B,5,UR0+ DR0+ DL1+ UL4- U2- R0+ D3+ L3+ ALL5- y2 U2- R3+ D2+ L4- ALL0+ UR DL,5,"U(6,2) D(-4,-1) ur(5,-4) ul(1,3) \(-4,-1)"
KirkkonummenJouluvaantelyt2025,5.6,d,A,1,UR3+ DR2+ DL5+ UL3- U5+ R1- D3+ L2- ALL3+ y2 U1- R3+ D5- L4+ ALL0+,6,"UR(-5,0) DR(1,0) D(1,-1) dr(2,4) dl(2,3) \(-4,-5)"
KirkkonummenJouluvaantelyt2025,5.6,d,A,2,UR6+ DR5+ DL4+ UL4- U6+ R4+ D0+ L0+ ALL5- y2 U2+ R3+ D0+ L2+ ALL5-,5,"UR(4,5) DR(3,-4) UL(0,-4) R(2,3) ur(-1,2)"
KirkkonummenJouluvaantelyt2025,5.6,d,A,3,UR2- DR1+ DL2- UL3+ U0+ R4+ D1- L5- ALL4+ y2 U1+ R2- D4+ L3- ALL4-,7,"UR(-5,5) DR(2,0) U(4,4) R(0,-2) D(0,1) L(4,-3) \(5,3)"
KirkkonummenJouluvaantelyt2025,5.6,d,A,4,UR5- DR2+ DL6+ UL2+ U4- R1+ D4- L4+ ALL2- y2 U2+ R2+ D4+ L0+ ALL0+,5,"UR(2,0) U(5,2) D(-4,2) dl(1,2) \(-4,2)"
KirkkonummenJouluvaantelyt2025,5.6,d,A,5,UR5- DR3- DL4- UL4+ U4- R2+ D1+ L5+ ALL4- y2 U0+ R5+ D5+ L2- ALL4-,5,"UR(0,1) DR(6,-3) UL(5,3) L(2,-2) dl(-5,5)"
LaFilandaSpeedcubing2024,5.6,d,C,1,UR1+ DR1+ DL6+ UL2- U0+ R2- D3+ L0+ ALL2- y2 U4+ R0+ D6+ L5- ALL4-,5,"UL(-4,-5) U(5,6) D(2,-3) ur(-2,-5) /(6,-4)"
LaFilandaSpeedcubing2024,5.6,d,C,2,UR2+ DR6+ DL5- UL4- U1- R3- D4+ L3- ALL2+ y2 U5- R4- D3+ L2- ALL6+,6,"DR(-5,0) U(3,4) dr(3,-2) dl(6,1) ul(-1,-5) \(-4,0)"
LaFilandaSpeedcubing2024,5.6,d,C,3,UR0+ DR0+ DL0+ UL0+ U4- R6+ D2+ L3- ALL2- y2 U6+ R4- D5+ L0+ ALL0+,5,"U(4,5) R(6,-4) D(-2,6) L(3,0) ALL(2,0)"
LaFilandaSpeedcubing2024,5.6,d,C,4,UR2+ DR3+ DL2+ UL6+ U4+ R3+ D4+ L3+ ALL5+ y2 U6+ R2+ D5- L4+ ALL2-,6,"DR(-5,0) R(-3,2) D(-4,6) L(1,-3) dr(1,-5) \(2,5)"
LaFilandaSpeedcubing2024,5.6,d,C,5,UR2+ DR1+ DL5+ UL6+ U0+ R5- D2- L4- ALL5+ y2 U6+ R6+ D1- L5+ ALL3-,6,"DR(2,3) DL(6,3) U(4,-1) L(-1,5) ul(6,6) \(-1,-3)"
LatvianOpen2016,5.6,f,A,1,UR0+ DR3+ DL4- UL1+ U0+ R3- D0+ L4+ ALL1+ y2 U6+ R2+ D2- L5+ ALL5+ DR DL,6,"DL(-1,5) U(-1,5) D(2,4) dr(2,5) ul(-5,2) /(1,-5)"
LatvianOpen2016,5.6,f,A,2,UR5+ DR3+ DL5+ UL2- U2+ R4- D2- L3+ ALL4+ y2 U1- R6+ D1+ L1+ ALL6+ DR UL,6,"UR(-5,-2) DL(6,-1) R(1,-5) dr(0,1) ul(-5,-1) \(1,-3)"
LatvianOpen2016,5.6,f,A,3,UR3+ DR4- DL1- UL3+ U6+ R5+ D3+ L4- ALL5- y2 U4- R4- D1+ L1- ALL3+ UR DR DL UL,6,"UR(-4,-1) DL(2,-3) U(4,2) dr(-3,-1) ul(5,-4) /(2,2)"
LatvianOpen2016,5.6,f,A,4,UR1- DR1- DL0+ UL6+ U2- R2+ D1+ L3- ALL4- y2 U1+ R5+ D3- L5+ ALL3+ UR DL UL,5,"UL(-3,0) dr(3,5) dl(-5,4) ul(3,1) \(4,1)"
LatvianOpen2016,5.6,f,A,5,UR3- DR6+ DL4- UL6+ U3- R1+ D2- L2- ALL1+ y2 U3+ R3- D0+ L3- ALL3+ UR DR UL,5,"R(-4,-3) L(0,6) ur(-4,3) \(0,6) ALL(-4,0)"
LazarilloSalamancaOpen2025,5.6,c,A,1,UR3- DR5+ DL2- UL2- U5+ R6+ D5+ L1+ ALL5+ y2 U2+ R1+ D1+ L2+ ALL3+,5,"DR(4,1) L(3,0) ur(6,2) dl(6,1) /(-3,5)"
LazarilloSalamancaOpen2025,5.6,c,A,2,UR6+ DR3- DL2+ UL5+ U6+ R3- D3+ L5- ALL3+ y2 U4- R0+ D1+ L2+ ALL3+,5,"DL(-2,2) UL(-5,-2) L(5,5) ur(0,-4) dr(0,1)"
LazarilloSalamancaOpen2025,5.6,c,A,3,UR2- DR6+ DL1- UL5- U2- R1- D2+ L1- ALL5- y2 U1+ R4- D0+ L4- ALL2-,6,"UR(-3,4) D(5,5) L(-5,-4) dr(1,0) ul(4,-4) \(-5,2)"
LazarilloSalamancaOpen2025,5.6,c,A,4,UR2+ DR0+ DL4+ UL4+ U2+ R2+ D2- L4+ ALL5- y2 U3+ R5+ D3- L4- ALL5-,6,"UR(4,-4) R(4,0) D(-2,-1) ur(5,-4) dl(2,-3) ul(0,-4)"
LazarilloSalamancaOpen2025,5.6,c,A,5,UR1+ DR5+ DL1+ UL1- U2+ R0+ D1- L1+ ALL1+ y2 U2+ R3- D6+ L4- ALL2-,6,"DR(-3,-3) U(-2,6) R(-3,-3) D(-2,2) L(-1,-4) /(2,1)"
LittleGiantOpen2023,5.6,d,C,1,UR5+ DR6+ DL5+ UL1+ U5+ R0+ D0+ L3+ ALL1- y2 U0+ R4+ D4+ L4+ ALL1- DR,5,"DR(1,6) U(1,4) R(0,4) L(3,4) /(-5,5)"
LittleGiantOpen2023,5.6,d,C,2,UR4- DR1- DL1- UL1- U5+ R3- D5+ L3+ ALL2+ y2 U2+ R3+ D3- L1+ ALL6+ DL,6,"DL(-1,-5) R(-4,6) D(-2,1) ur(-2,1) dl(5,-3) /(-1,-3)"
LittleGiantOpen2023,5.6,d,C,3,UR4- DR5- DL5- UL4- U1+ R5+ D1+ L3- ALL4+ y2 U6+ R2- D0+ L1- ALL5- DR DL UL,6,"UR(4,-5) UL(3,-2) D(-3,-4) L(-3,-1) ul(0,-2) /(-3,0)"
LittleGiantOpen2023,5.6,d,C,4,UR3+ DR6+ DL2+ UL3- U6+ R1- D0+ L5- ALL1+ y2 U0+ R2+ D5+ L3+ ALL3+,5,"DR(4,-3) UL(6,-5) dr(0,3) dl(-1,2) /(6,4)"
LittleGiantOpen2023,5.6,d,C,5,UR4+ DR1+ DL1- UL1+ U2+ R1+ D1- L4- ALL6+ y2 U3- R4- D6+ L3+ ALL5+ DR DL,6,"DL(1,4) U(5,6) R(6,-4) D(0,-3) L(3,3) \(0,1)"
MYCACubeDay2017,5.6,c,B,1,UR5- DR5- DL6+ UL1- U1+ R1- D6+ L0+ ALL3- y2 U1+ R2- D3- L0+ ALL0+ DL,6,"DL(2,2) UL(5,3) R(-1,1) D(3,1) dl(0,-3) \(5,4)"
MYCACubeDay2017,5.6,c,B,2,UR5+ DR0+ DL3- UL4- U4- R5+ D1+ L5+ ALL5+ y2 U2+ R5- D1+ L1- ALL1- UR DR,6,"DR(2,6) U(3,6) L(2,-3) ur(0,2) dl(3,-5) \(4,2)"
MYCACubeDay2017,5.6,c,B,3,UR3- DR4+ DL4- UL5+ U5- R3+ D5+ L0+ ALL5- y2 U2+ R4- D3- L2+ ALL5- UR DR,5,"DR(-4,5) DL(-1,0) U(3,1) ur(3,2) dl(-1,-4)"
MYCACubeDay2017,5.6,c,B,4,UR2+ DR2+ DL2+ UL3- U1- R1- D4- L1- ALL0+ y2 U4+ R0+ D5+ L5+ ALL2- DL,5,"DR(-3,-1) UL(2,4) D(3,4) dr(0,5) \(2,0)"
MYCACubeDay2017,5.6,c,B,5,UR2+ DR4- DL2+ UL3+ U3- R4- D3- L0+ ALL2- y2 U6+ R6+ D4+ L5- ALL5- DR UL,6,"UR(-2,2) R(-4,6) D(5,6) L(-5,3) dr(3,4) ALL(0,-3)"
MadridCundinamarcaVII2025,5.6,d,B,1,UR5+ DR4+ DL2- UL4+ U1- R5+ D2- L1- ALL3+ y2 U6+ R3+ D6+ L4+ ALL5-,6,"UR(-2,0) U(6,3) L(-1,-2) ur(-3,6) dl(5,3) /(4,4)"
MadridCundinamarcaVII2025,5.6,d,B,2,UR1- DR1- DL0+ UL1- U4- R2+ D0+ L1- ALL1+ y2 U0+ R4- D4- L1- ALL5+,5,"DL(1,2) U(6,0) L(1,-1) dl(0,-4) \(-3,-1)"
MadridCundinamarcaVII2025,5.6,d,B,3,UR5+ DR6+ DL0+ UL3- U6+ R5- D6+ L5- ALL2+ y2 U2- R6+ D3- L2+ ALL1+,6,"U(4,-3) R(6,3) L(-4,-5) ur(0,-5) ul(6,3) ALL(0,-1)"
MadridCundinamarcaVII2025,5.6,d,B,4,UR6+ DR3+ DL3+ UL2- U5- R3- D4- L5- ALL5- y2 U3- R2- D6+ L5+ ALL5-,6,"UR(6,3) UL(4,-5) U(3,1) D(-2,-1) dr(0,5) ul(1,-2)"
MadridCundinamarcaVII2025,5.6,d,B,5,UR1- DR2+ DL4+ UL5- U2+ R1+ D6+ L3+ ALL2+ y2 U6+ R5+ D0+ L3- ALL2-,5,"UR(4,1) R(6,-1) L(-2,-3) ul(1,6) /(1,3)"
MuddWinter2020,5.6,c,A,1,UR1- DR3- DL1- UL5- U1- R4- D3+ L2- ALL4+ y2 U0+ R1+ D4+ L4+ ALL5- UR DR DL,5,"DR(1,-3) U(-5,4) R(-5,1) L(-4,4) \(-1,-2)"
MuddWinter2020,5.6,c,A,2,UR4- DR5+ DL6+ UL5+ U1- R4- D5+ L2+ ALL3- y2 U5- R5+ D0+ L4+ ALL5+ DR DL UL,6,"UR(0,3) DL(-4,4) R(3,5) L(3,-3) ur(0,-5) \(-1,5)"
MuddWinter2020,5.6,c,A,3,UR6+ DR3+ DL3- UL6+ U4+ R4+ D0+ L2- ALL4+ y2 U5+ R0+ D1- L2- ALL2- DL UL,6,"UR(-1,0) UL(-1,0) U(-2,6) ur(-1,5) dr(-3,5) \(-2,-4)"
MuddWinter2020,5.6,c,A,4,UR4- DR1- DL4- UL2+ U5- R1+ D4- L5- ALL6+ y2 U1+ R6+ D5+ L4- ALL1+ UR DR DL,6,"UR(-5,4) DR(-3,-5) L(-5,-4) dl(6,5) ul(0,1) \(-3,-4)"
MuddWinter2020,5.6,c,A,5,UR6+ DR2- DL6+ UL5+ U3+ R3+ D4- L1+ ALL2+ y2 U1+ R3- D6+ L4+ ALL3- DR DL,5,"UR(5,-5) U(5,6) ur(-4,4) ul(-4,-3) /(2,3)"
NacionalesSpeedCubing2017,5.6,c,C,1,UR1+ DR2- DL1+ UL4- U3+ R1+ D5+ L4+ ALL5- y2 U1- R4+ D5+ L1- ALL4+ UR UL,5,"D(-4,-5) L(-1,6) dr(-2,5) ul(1,4) /(2,1)"
NacionalesSpeedCubing2017,5.6,c,C,2,UR2+ DR0+ DL5- UL4+ U5+ R2- D2- L1- ALL4- y2 U2+ R2- D0+ L4+ ALL2- DL UL,6,"UL(2,-4) U(-1,0) D(-5,0) ur(1,4) ul(0,-2) \(6,4)"
NacionalesSpeedCubing2017,5.6,c,C,3,UR2+ DR4- DL1- UL0+ U6+ R6+ D3- L0+ ALL2- y2 U0+ R1- D1- L1+ ALL1+,6,"UR(4,5) DR(4,0) DL(4,-2) L(-3,1) dl(-1,-1) /(0,-3)"
NacionalesSpeedCubing2017,5.6,c,C,4,UR4- DR5+ DL1+ UL3- U5- R0+ D4+ L1- ALL2- y2 U0+ R4- D0+ L1- ALL2- UR DL UL,5,"DL(2,5) UL(0,-4) R(-1,-4) L(1,-1) \(3,-3)"
NacionalesSpeedCubing2017,5.6,c,C,5,UR6+ DR4- DL4- UL6+ U5+ R4- D5- L3- ALL3- y2 U0+ R2- D5+ L5+ ALL5+ DR DL UL,6,"UR(-5,-3) DL(1,1) R(-5,-2) dr(5,5) /(1,0) ALL(-3,0)"
NacionalesUruguayas2024,5.6,2,B,1,UR0+ DR4- DL2+ UL6+ U5- R2+ D2- L6+ ALL0+ y2 U3+ R1+ D0+ L3+ ALL4-,6,"UR(1,3) DR(4,4) UL(-2,0) R(-3,1) ur(-5,3) /(0,4)"
NacionalesUruguayas2024,5.6,2,B,2,UR2- DR1- DL1+ UL4- U6+ R5+ D5- L3+ ALL1+ y2 U6+ R5- D3- L2+ ALL6+,5,"DR(-2,-5) D(-5,6) dr(2,2) dl(2,-5) /(-1,-4)"
NacionalesUruguayas2024,5.6,2,B,3,UR6+ DR2- DL6+ UL1- U5- R2+ D3+ L1- ALL3- y2 U6+ R1- D1+ L1- ALL4+,6,"DR(0,-1) R(6,-1) D(5,6) L(-4,-2) dr(1,1) /(-1,6)"
NacionalesUruguayas2024,5.6,2,B,4,UR5+ DR2- DL2- UL3- U5- R1- D2- L3+ ALL3+ y2 U1- R1+ D5- L6+ ALL1-,6,"DL(2,5) U(3,1) R(-2,1) D(4,-1) dr(5,6) /(4,0)"
NacionalesUruguayas2024,5.6,2,B,5,UR2+ DR3- DL5+ UL1+ U3- R1- D3+ L3+ ALL6+ y2 U2- R2- D0+ L2- ALL5+,5,"DR(2,-4) DL(5,4) L(-2,-2) ul(-4,-2) \(-2,3)"
NoveMestoOpen2024,5.6,e,B,1,UR1- DR1+ DL5- UL4- U5+ R5- D6+ L4- ALL3+ y2 U3- R4- D2+ L0+ ALL3+,6,"UR(0,-2) DR(-3,5) DL(1,-1) R(-4,-3) dl(0,2) ul(-2,-3)"
NoveMestoOpen2024,5.6,e,B,2,UR6+ DR4+ DL6+ UL4+ U2- R2- D0+ L6+ ALL5- y2 U6+ R0+ D0+ L0+ ALL5+,5,"UR(4,-5) DL(-1,0) D(3,6) L(-3,0) /(4,-2)"
NoveMestoOpen2024,5.6,e,B,3,UR2- DR4+ DL3+ UL5- U5+ R2+ D4+ L3- ALL0+ y2 U5- R2+ D2- L1+ ALL0+,6,"UR(2,3) DR(1,2) R(5,-5) L(5,3) dr(0,-2) ul(3,-5)"
NoveMestoOpen2024,5.6,e,B,4,UR1+ DR6+ DL6+ UL5- U5- R1- D5- L0+ ALL4- y2 U0+ R2+ D1+ L0+ ALL4-,5,"UR(0,-5) DR(6,-5) DL(-1,-4) U(-3,-1) dl(5,2)"
